Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,SKU,Category,Size,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
171,ORD00171,CUST00171,Female,57,50+,2024-07-01,July,Cancelled,Online,SKU0171,Home,S,4,INR,948,Bhopal,Madhya Pradesh,757246,India,No
172,ORD00172,CUST00172,Male,38,36-50,2024-06-26,June,Returned,Online,SKU0172,Home,L,3,INR,3773,Indore,Maharashtra,813044,India,Yes
173,ORD00173,CUST00173,Male,23,18-25,2024-09-19,September,Delivered,Retail,SKU0173,Clothing,XL,1,INR,4569,Indore,Rajasthan,733228,India,Yes
174,ORD00174,CUST00174,Male,46,36-50,2024-09-11,September,Returned,App,SKU0174,Clothing,S,3,INR,3268,Indore,Maharashtra,855209,India,Yes
175,ORD00175,CUST00175,Female,22,18-25,2024-03-07,March,Returned,Retail,SKU0175,Home,L,3,INR,244,Delhi,Maharashtra,213881,India,No
176,ORD00176,CUST00176,Female,34,26-35,2024-10-04,October,Cancelled,Retail,SKU0176,Electronics,XL,1,INR,1400,Delhi,Rajasthan,263815,India,Yes
177,ORD00177,CUST00177,Male,53,50+,2024-01-15,January,Cancelled,App,SKU0177,Beauty,L,2,INR,2056,Mumbai,Maharashtra,654266,India,No
178,ORD00178,CUST00178,Male,46,36-50,2024-10-15,October,Delivered,Online,SKU0178,Electronics,L,4,INR,1895,Delhi,Madhya Pradesh,517486,India,No
179,ORD00179,CUST00179,Male,45,36-50,2024-04-15,April,Delivered,Online,SKU0179,Clothing,XL,5,INR,2088,Mumbai,Delhi,274603,India,Yes
180,ORD00180,CUST00180,Female,60,50+,2024-08-11,August,Delivered,App,SKU0180,Home,S,2,INR,3212,Jaipur,Madhya Pradesh,768451,India,No
181,ORD00181,CUST00181,Female,38,36-50,2024-05-04,May,Delivered,App,SKU0181,Electronics,S,3,INR,3056,Bhopal,Maharashtra,336330,India,Yes
182,ORD00182,CUST00182,Male,28,26-35,2024-07-10,July,Returned,Retail,SKU0182,Home,XL,4,INR,3409,Delhi,Maharashtra,535045,India,No
183,ORD00183,CUST00183,Female,39,36-50,2024-08-26,August,Cancelled,Online,SKU0183,Electronics,L,3,INR,4808,Jaipur,Maharashtra,186074,India,No
184,ORD00184,CUST00184,Female,27,26-35,2024-11-18,November,Cancelled,Online,SKU0184,Clothing,XL,5,INR,3777,Jaipur,Delhi,424284,India,No
185,ORD00185,CUST00185,Male,43,36-50,2024-05-02,May,Shipped,Retail,SKU0185,Electronics,M,3,INR,4312,Delhi,Maharashtra,686283,India,Yes
186,ORD00186,CUST00186,Male,31,26-35,2024-05-25,May,Returned,App,SKU0186,Clothing,M,1,INR,4335,Indore,Delhi,725602,India,Yes
187,ORD00187,CUST00187,Male,37,36-50,2024-02-17,February,Cancelled,Retail,SKU0187,Home,S,5,INR,1306,Indore,Madhya Pradesh,756160,India,No
188,ORD00188,CUST00188,Male,29,26-35,2024-12-11,December,Shipped,Online,SKU0188,Home,S,3,INR,866,Mumbai,Rajasthan,783669,India,No
189,ORD00189,CUST00189,Male,38,36-50,2024-07-20,July,Delivered,Online,SKU0189,Clothing,XL,4,INR,2031,Delhi,Madhya Pradesh,487973,India,Yes
190,ORD00190,CUST00190,Male,43,36-50,2024-02-20,February,Shipped,App,SKU0190,Clothing,M,5,INR,4671,Bhopal,Madhya Pradesh,187691,India,Yes
191,ORD00191,CUST00191,Female,43,36-50,2024-10-30,October,Returned,Online,SKU0191,Electronics,M,4,INR,2638,Indore,Rajasthan,337673,India,Yes
192,ORD00192,CUST00192,Female,20,18-25,2024-05-13,May,Shipped,Online,SKU0192,Clothing,M,1,INR,421,Delhi,Rajasthan,192160,India,No
193,ORD00193,CUST00193,Male,54,50+,2024-10-10,October,Delivered,Retail,SKU0193,Clothing,S,1,INR,4012,Indore,Madhya Pradesh,313399,India,Yes
194,ORD00194,CUST00194,Male,52,50+,2024-05-05,May,Shipped,App,SKU0194,Home,M,3,INR,872,Mumbai,Madhya Pradesh,943559,India,Yes
195,ORD00195,CUST00195,Female,44,36-50,2024-07-23,July,Delivered,Retail,SKU0195,Home,XL,5,INR,4168,Indore,Rajasthan,693178,India,No
196,ORD00196,CUST00196,Male,56,50+,2024-03-16,March,Returned,App,SKU0196,Beauty,M,3,INR,4914,Jaipur,Maharashtra,589093,India,Yes
197,ORD00197,CUST00197,Male,48,36-50,2024-11-22,November,Delivered,Online,SKU0197,Home,S,5,INR,1682,Indore,Madhya Pradesh,301916,India,No
198,ORD00198,CUST00198,Female,46,36-50,2024-07-16,July,Cancelled,Online,SKU0198,Clothing,M,2,INR,379,Delhi,Madhya Pradesh,481618,India,No
199,ORD00199,CUST00199,Male,20,18-25,2024-01-07,January,Shipped,App,SKU0199,Clothing,L,2,INR,2456,Indore,Rajasthan,816586,India,No
200,ORD00200,CUST00200,Female,54,50+,2024-01-04,January,Returned,App,SKU0200,Home,S,4,INR,4164,Indore,Maharashtra,690667,India,Yes
201,ORD00201,CUST00201,Female,43,36-50,2024-07-12,July,Shipped,App,SKU0201,Clothing,L,1,INR,3553,Mumbai,Madhya Pradesh,330078,India,No
202,ORD00202,CUST00202,Male,49,36-50,2024-08-25,August,Shipped,App,SKU0202,Beauty,M,2,INR,4841,Jaipur,Maharashtra,850370,India,No
203,ORD00203,CUST00203,Male,33,26-35,2024-02-08,February,Delivered,Online,SKU0203,Beauty,XL,3,INR,2220,Mumbai,Rajasthan,741443,India,Yes
204,ORD00204,CUST00204,Female,38,36-50,2024-10-21,October,Returned,Online,SKU0204,Electronics,XL,4,INR,4636,Mumbai,Madhya Pradesh,752938,India,Yes
205,ORD00205,CUST00205,Male,60,50+,2024-12-26,December,Returned,Retail,SKU0205,Beauty,S,1,INR,2487,Delhi,Delhi,678412,India,No
206,ORD00206,CUST00206,Female,52,50+,2024-03-17,March,Shipped,App,SKU0206,Beauty,XL,2,INR,1690,Indore,Maharashtra,779734,India,No
207,ORD00207,CUST00207,Male,29,26-35,2024-04-20,April,Cancelled,Online,SKU0207,Home,S,3,INR,2024,Indore,Madhya Pradesh,484426,India,Yes
208,ORD00208,CUST00208,Male,29,26-35,2024-05-27,May,Shipped,Retail,SKU0208,Electronics,M,3,INR,4432,Indore,Delhi,972519,India,Yes
209,ORD00209,CUST00209,Male,32,26-35,2024-03-08,March,Delivered,Retail,SKU0209,Electronics,M,5,INR,2956,Jaipur,Delhi,923997,India,No
210,ORD00210,CUST00210,Female,37,36-50,2024-08-04,August,Returned,Retail,SKU0210,Beauty,XL,1,INR,1527,Jaipur,Delhi,135299,India,Yes
211,ORD00211,CUST00211,Female,39,36-50,2024-02-18,February,Returned,Retail,SKU0211,Clothing,XL,3,INR,2200,Jaipur,Delhi,158355,India,No
212,ORD00212,CUST00212,Male,39,36-50,2024-09-24,September,Returned,App,SKU0212,Electronics,L,3,INR,4663,Bhopal,Maharashtra,359456,India,No
213,ORD00213,CUST00213,Female,35,26-35,2024-09-09,September,Delivered,Retail,SKU0213,Clothing,L,5,INR,1234,Jaipur,Delhi,496448,India,No
214,ORD00214,CUST00214,Female,45,36-50,2024-01-21,January,Returned,Retail,SKU0214,Electronics,L,2,INR,710,Bhopal,Maharashtra,225375,India,No
215,ORD00215,CUST00215,Male,51,50+,2024-01-06,January,Shipped,Online,SKU0215,Beauty,M,4,INR,2588,Mumbai,Delhi,431423,India,Yes
216,ORD00216,CUST00216,Male,36,36-50,2024-09-07,September,Delivered,App,SKU0216,Beauty,M,3,INR,907,Bhopal,Delhi,425540,India,Yes
217,ORD00217,CUST00217,Female,56,50+,2024-01-12,January,Cancelled,Online,SKU0217,Electronics,M,1,INR,2512,Bhopal,Rajasthan,884797,India,No
218,ORD00218,CUST00218,Female,51,50+,2024-06-10,June,Returned,App,SKU0218,Beauty,L,5,INR,3702,Delhi,Rajasthan,778946,India,Yes
219,ORD00219,CUST00219,Female,56,50+,2024-07-22,July,Cancelled,Online,SKU0219,Electronics,XL,2,INR,4274,Indore,Madhya Pradesh,128752,India,Yes
220,ORD00220,CUST00220,Male,41,36-50,2024-12-06,December,Cancelled,App,SKU0220,Beauty,XL,3,INR,1092,Jaipur,Maharashtra,918540,India,No
221,ORD00221,CUST00221,Male,26,26-35,2024-03-13,March,Shipped,Online,SKU0221,Electronics,S,2,INR,438,Jaipur,Rajasthan,377932,India,No
222,ORD00222,CUST00222,Male,39,36-50,2024-10-18,October,Returned,App,SKU0222,Electronics,M,2,INR,4160,Delhi,Maharashtra,992524,India,Yes
223,ORD00223,CUST00223,Male,56,50+,2024-04-15,April,Returned,Online,SKU0223,Beauty,M,4,INR,538,Indore,Delhi,995937,India,Yes
224,ORD00224,CUST00224,Male,21,18-25,2024-07-09,July,Returned,Online,SKU0224,Electronics,M,3,INR,4982,Delhi,Maharashtra,990133,India,No
225,ORD00225,CUST00225,Male,51,50+,2024-08-09,August,Returned,Retail,SKU0225,Beauty,M,2,INR,2395,Bhopal,Maharashtra,166144,India,No
226,ORD00226,CUST00226,Female,23,18-25,2024-12-05,December,Cancelled,Retail,SKU0226,Clothing,XL,2,INR,856,Jaipur,Maharashtra,839799,India,Yes
227,ORD00227,CUST00227,Male,46,36-50,2024-10-21,October,Delivered,App,SKU0227,Clothing,XL,2,INR,4942,Bhopal,Madhya Pradesh,524914,India,Yes
228,ORD00228,CUST00228,Male,26,26-35,2024-09-14,September,Returned,Online,SKU0228,Beauty,L,3,INR,2929,Indore,Delhi,261789,India,No
229,ORD00229,CUST00229,Male,41,36-50,2024-06-11,June,Cancelled,Online,SKU0229,Beauty,XL,4,INR,3802,Mumbai,Maharashtra,496239,India,No
230,ORD00230,CUST00230,Male,25,18-25,2024-07-22,July,Cancelled,Online,SKU0230,Beauty,M,1,INR,120,Indore,Delhi,143767,India,No
231,ORD00231,CUST00231,Male,32,26-35,2024-09-13,September,Delivered,Retail,SKU0231,Electronics,S,5,INR,2967,Bhopal,Delhi,119673,India,Yes
232,ORD00232,CUST00232,Male,26,26-35,2024-07-20,July,Cancelled,Retail,SKU0232,Beauty,M,1,INR,2100,Jaipur,Maharashtra,267296,India,Yes
233,ORD00233,CUST00233,Female,36,36-50,2024-12-20,December,Returned,App,SKU0233,Clothing,M,3,INR,4579,Bhopal,Maharashtra,143840,India,Yes
234,ORD00234,CUST00234,Female,47,36-50,2024-10-13,October,Cancelled,Online,SKU0234,Beauty,XL,4,INR,1709,Delhi,Madhya Pradesh,351051,India,Yes
235,ORD00235,CUST00235,Female,49,36-50,2024-05-24,May,Returned,Online,SKU0235,Beauty,XL,5,INR,1985,Mumbai,Delhi,193680,India,No
236,ORD00236,CUST00236,Male,20,18-25,2024-10-06,October,Cancelled,Online,SKU0236,Beauty,M,4,INR,4349,Delhi,Madhya Pradesh,166307,India,Yes
237,ORD00237,CUST00237,Female,59,50+,2024-03-03,March,Shipped,App,SKU0237,Electronics,L,2,INR,3267,Indore,Rajasthan,242043,India,Yes
238,ORD00238,CUST00238,Female,25,18-25,2024-03-21,March,Shipped,Retail,SKU0238,Beauty,L,4,INR,415,Bhopal,Maharashtra,398364,India,No
239,ORD00239,CUST00239,Female,60,50+,2024-10-26,October,Cancelled,Online,SKU0239,Beauty,L,1,INR,1045,Mumbai,Rajasthan,986252,India,Yes
240,ORD00240,CUST00240,Female,33,26-35,2024-08-27,August,Cancelled,Retail,SKU0240,Electronics,S,4,INR,873,Indore,Delhi,290402,India,No
241,ORD00241,CUST00241,Male,33,26-35,2024-09-10,September,Cancelled,App,SKU0241,Electronics,S,4,INR,581,Mumbai,Maharashtra,818175,India,Yes
242,ORD00242,CUST00242,Female,53,50+,2024-06-07,June,Returned,Retail,SKU0242,Clothing,M,3,INR,4791,Jaipur,Madhya Pradesh,745588,India,No
243,ORD00243,CUST00243,Female,52,50+,2024-05-13,May,Delivered,Retail,SKU0243,Clothing,L,3,INR,3670,Bhopal,Rajasthan,936009,India,No
244,ORD00244,CUST00244,Female,26,26-35,2024-06-28,June,Cancelled,Online,SKU0244,Home,M,3,INR,844,Mumbai,Delhi,212254,India,Yes
245,ORD00245,CUST00245,Male,57,50+,2024-11-21,November,Cancelled,Online,SKU0245,Beauty,L,5,INR,2859,Delhi,Delhi,672679,India,Yes
246,ORD00246,CUST00246,Female,38,36-50,2024-12-07,December,Delivered,Online,SKU0246,Home,XL,5,INR,3721,Delhi,Rajasthan,617501,India,Yes
247,ORD00247,CUST00247,Female,55,50+,2024-03-07,March,Delivered,App,SKU0247,Beauty,L,3,INR,4098,Bhopal,Delhi,253313,India,Yes
248,ORD00248,CUST00248,Female,25,18-25,2024-09-27,September,Returned,Online,SKU0248,Beauty,XL,5,INR,3885,Mumbai,Rajasthan,158882,India,Yes
249,ORD00249,CUST00249,Male,39,36-50,2024-12-10,December,Cancelled,App,SKU0249,Electronics,S,1,INR,3531,Mumbai,Madhya Pradesh,910808,India,Yes
250,ORD00250,CUST00250,Female,22,18-25,2024-01-31,January,Cancelled,App,SKU0250,Electronics,XL,1,INR,3931,Indore,Maharashtra,438846,India,No
251,ORD00251,CUST00251,Female,55,50+,2024-08-22,August,Returned,App,SKU0251,Electronics,S,3,INR,655,Jaipur,Rajasthan,850742,India,No
252,ORD00252,CUST00252,Male,28,26-35,2024-10-27,October,Returned,Online,SKU0252,Clothing,XL,4,INR,2017,Delhi,Delhi,685240,India,Yes
253,ORD00253,CUST00253,Male,38,36-50,2024-12-29,December,Cancelled,App,SKU0253,Electronics,L,1,INR,4970,Delhi,Maharashtra,627591,India,No
254,ORD00254,CUST00254,Female,32,26-35,2024-11-17,November,Returned,App,SKU0254,Beauty,XL,4,INR,290,Indore,Delhi,142935,India,No
255,ORD00255,CUST00255,Male,48,36-50,2024-05-11,May,Cancelled,App,SKU0255,Beauty,L,1,INR,206,Bhopal,Rajasthan,126304,India,No
256,ORD00256,CUST00256,Female,27,26-35,2024-07-03,July,Cancelled,App,SKU0256,Home,S,1,INR,2283,Delhi,Delhi,997403,India,No
257,ORD00257,CUST00257,Female,32,26-35,2024-01-10,January,Delivered,App,SKU0257,Beauty,XL,2,INR,771,Mumbai,Delhi,235584,India,Yes
258,ORD00258,CUST00258,Female,49,36-50,2024-02-11,February,Cancelled,App,SKU0258,Electronics,L,3,INR,3189,Bhopal,Madhya Pradesh,454625,India,Yes
259,ORD00259,CUST00259,Male,32,26-35,2024-08-16,August,Delivered,Retail,SKU0259,Electronics,M,1,INR,2847,Indore,Maharashtra,581648,India,Yes
260,ORD00260,CUST00260,Female,53,50+,2024-02-04,February,Shipped,Retail,SKU0260,Beauty,L,5,INR,804,Bhopal,Delhi,544280,India,No
261,ORD00261,CUST00261,Male,26,26-35,2024-09-28,September,Delivered,App,SKU0261,Home,XL,5,INR,4630,Bhopal,Rajasthan,751627,India,No
262,ORD00262,CUST00262,Male,26,26-35,2024-10-29,October,Returned,Retail,SKU0262,Electronics,S,5,INR,2514,Mumbai,Madhya Pradesh,500965,India,No
263,ORD00263,CUST00263,Female,44,36-50,2024-11-22,November,Delivered,Online,SKU0263,Clothing,S,3,INR,4643,Jaipur,Maharashtra,233514,India,Yes
264,ORD00264,CUST00264,Male,59,50+,2024-05-04,May,Shipped,Retail,SKU0264,Home,XL,2,INR,1628,Bhopal,Maharashtra,334218,India,Yes
265,ORD00265,CUST00265,Female,34,26-35,2024-11-01,November,Delivered,App,SKU0265,Home,L,2,INR,2822,Indore,Rajasthan,791737,India,No
266,ORD00266,CUST00266,Male,44,36-50,2024-11-12,November,Returned,Retail,SKU0266,Electronics,S,2,INR,3892,Delhi,Delhi,939546,India,Yes
267,ORD00267,CUST00267,Female,29,26-35,2024-05-17,May,Returned,Retail,SKU0267,Home,S,2,INR,4337,Indore,Madhya Pradesh,614955,India,No
268,ORD00268,CUST00268,Female,58,50+,2024-10-10,October,Cancelled,Retail,SKU0268,Clothing,M,4,INR,1148,Delhi,Rajasthan,301848,India,Yes
269,ORD00269,CUST00269,Male,23,18-25,2024-08-05,August,Returned,App,SKU0269,Electronics,XL,4,INR,250,Mumbai,Delhi,450893,India,Yes
270,ORD00270,CUST00270,Female,33,26-35,2024-06-28,June,Returned,App,SKU0270,Home,L,1,INR,1192,Bhopal,Madhya Pradesh,928788,India,Yes
271,ORD00271,CUST00271,Female,42,36-50,2024-07-26,July,Delivered,Retail,SKU0271,Clothing,M,3,INR,2888,Indore,Maharashtra,528605,India,Yes
272,ORD00272,CUST00272,Female,24,18-25,2024-04-24,April,Returned,Online,SKU0272,Clothing,M,3,INR,4912,Delhi,Madhya Pradesh,501893,India,No
273,ORD00273,CUST00273,Male,59,50+,2024-02-27,February,Returned,Online,SKU0273,Electronics,S,4,INR,3496,Bhopal,Madhya Pradesh,329981,India,Yes
274,ORD00274,CUST00274,Female,32,26-35,2024-12-27,December,Cancelled,Online,SKU0274,Electronics,S,1,INR,619,Indore,Maharashtra,756615,India,Yes
275,ORD00275,CUST00275,Male,57,50+,2024-09-29,September,Cancelled,Online,SKU0275,Home,XL,4,INR,2658,Mumbai,Madhya Pradesh,868102,India,Yes
276,ORD00276,CUST00276,Male,38,36-50,2024-04-29,April,Cancelled,App,SKU0276,Clothing,S,1,INR,4332,Mumbai,Delhi,227867,India,No
277,ORD00277,CUST00277,Female,30,26-35,2024-05-09,May,Cancelled,App,SKU0277,Electronics,S,4,INR,4569,Indore,Delhi,954392,India,No
278,ORD00278,CUST00278,Male,24,18-25,2024-03-23,March,Cancelled,Retail,SKU0278,Electronics,S,3,INR,2202,Jaipur,Rajasthan,650675,India,No
279,ORD00279,CUST00279,Female,46,36-50,2024-08-07,August,Delivered,Retail,SKU0279,Clothing,S,5,INR,4143,Bhopal,Delhi,581465,India,Yes
280,ORD00280,CUST00280,Female,60,50+,2024-01-18,January,Cancelled,App,SKU0280,Home,M,2,INR,3915,Indore,Maharashtra,919346,India,Yes
281,ORD00281,CUST00281,Male,27,26-35,2024-08-29,August,Cancelled,Retail,SKU0281,Clothing,L,5,INR,4859,Delhi,Delhi,695272,India,Yes
282,ORD00282,CUST00282,Male,52,50+,2024-06-23,June,Shipped,Retail,SKU0282,Home,M,5,INR,1032,Indore,Madhya Pradesh,101347,India,Yes
283,ORD00283,CUST00283,Male,31,26-35,2024-08-02,August,Delivered,Retail,SKU0283,Clothing,M,4,INR,2936,Bhopal,Delhi,979268,India,Yes
284,ORD00284,CUST00284,Male,18,18-25,2024-09-02,September,Delivered,Online,SKU0284,Electronics,XL,1,INR,2279,Indore,Maharashtra,151121,India,Yes
285,ORD00285,CUST00285,Male,60,50+,2024-07-17,July,Cancelled,App,SKU0285,Electronics,XL,5,INR,1184,Delhi,Delhi,910256,India,Yes
286,ORD00286,CUST00286,Male,35,26-35,2024-02-20,February,Delivered,Online,SKU0286,Beauty,S,2,INR,4394,Indore,Delhi,847940,India,Yes
287,ORD00287,CUST00287,Male,40,36-50,2024-08-08,August,Cancelled,App,SKU0287,Clothing,XL,3,INR,1627,Mumbai,Madhya Pradesh,978784,India,Yes
288,ORD00288,CUST00288,Male,56,50+,2024-02-23,February,Returned,Online,SKU0288,Electronics,S,4,INR,4829,Jaipur,Maharashtra,589568,India,No
289,ORD00289,CUST00289,Male,42,36-50,2024-02-13,February,Shipped,Retail,SKU0289,Home,S,5,INR,4244,Delhi,Delhi,810708,India,Yes
290,ORD00290,CUST00290,Female,36,36-50,2024-04-29,April,Shipped,Online,SKU0290,Beauty,M,5,INR,3098,Mumbai,Maharashtra,525539,India,No
291,ORD00291,CUST00291,Male,29,26-35,2024-06-08,June,Cancelled,Retail,SKU0291,Beauty,XL,3,INR,4893,Bhopal,Madhya Pradesh,644527,India,No
292,ORD00292,CUST00292,Female,19,18-25,2024-11-26,November,Cancelled,Online,SKU0292,Beauty,XL,4,INR,3793,Bhopal,Delhi,504833,India,Yes
293,ORD00293,CUST00293,Male,33,26-35,2024-09-10,September,Returned,Retail,SKU0293,Beauty,S,2,INR,3557,Delhi,Madhya Pradesh,587849,India,No
294,ORD00294,CUST00294,Female,26,26-35,2024-05-11,May,Shipped,App,SKU0294,Electronics,M,1,INR,1776,Jaipur,Madhya Pradesh,491638,India,Yes
295,ORD00295,CUST00295,Female,28,26-35,2024-06-27,June,Returned,App,SKU0295,Electronics,M,3,INR,2913,Indore,Rajasthan,355486,India,No
296,ORD00296,CUST00296,Male,41,36-50,2024-12-13,December,Delivered,App,SKU0296,Beauty,L,5,INR,2299,Delhi,Delhi,901170,India,No
297,ORD00297,CUST00297,Male,44,36-50,2024-05-13,May,Returned,Retail,SKU0297,Electronics,L,1,INR,3719,Bhopal,Rajasthan,486389,India,Yes
298,ORD00298,CUST00298,Male,56,50+,2024-10-20,October,Cancelled,App,SKU0298,Clothing,XL,4,INR,2791,Delhi,Delhi,165485,India,No
299,ORD00299,CUST00299,Male,38,36-50,2024-09-11,September,Shipped,Online,SKU0299,Home,L,4,INR,675,Jaipur,Madhya Pradesh,972392,India,Yes
300,ORD00300,CUST00300,Female,49,36-50,2024-08-27,August,Cancelled,Online,SKU0300,Beauty,XL,1,INR,218,Indore,Madhya Pradesh,114668,India,No
301,ORD00301,CUST00301,Male,47,36-50,2024-08-13,August,Delivered,App,SKU0301,Clothing,L,5,INR,2184,Jaipur,Madhya Pradesh,820576,India,No
302,ORD00302,CUST00302,Female,37,36-50,2024-06-07,June,Shipped,App,SKU0302,Clothing,XL,5,INR,1705,Delhi,Maharashtra,458639,India,Yes
303,ORD00303,CUST00303,Female,59,50+,2024-04-01,April,Shipped,Retail,SKU0303,Electronics,L,4,INR,4870,Indore,Delhi,903168,India,Yes
304,ORD00304,CUST00304,Male,51,50+,2024-10-10,October,Delivered,App,SKU0304,Clothing,L,3,INR,4262,Delhi,Madhya Pradesh,480846,India,Yes
305,ORD00305,CUST00305,Female,44,36-50,2024-05-25,May,Delivered,App,SKU0305,Electronics,S,3,INR,1528,Delhi,Delhi,184021,India,No
306,ORD00306,CUST00306,Female,51,50+,2024-03-07,March,Cancelled,App,SKU0306,Home,S,3,INR,139,Mumbai,Delhi,147508,India,Yes
307,ORD00307,CUST00307,Male,21,18-25,2024-12-23,December,Delivered,App,SKU0307,Electronics,S,3,INR,1281,Jaipur,Delhi,613529,India,No
308,ORD00308,CUST00308,Female,18,18-25,2024-11-18,November,Shipped,Retail,SKU0308,Beauty,L,3,INR,724,Jaipur,Maharashtra,323268,India,Yes
309,ORD00309,CUST00309,Male,53,50+,2024-12-10,December,Delivered,App,SKU0309,Home,S,1,INR,2373,Indore,Rajasthan,789474,India,No
310,ORD00310,CUST00310,Male,58,50+,2024-08-27,August,Shipped,App,SKU0310,Beauty,M,3,INR,698,Mumbai,Rajasthan,521215,India,Yes
311,ORD00311,CUST00311,Male,47,36-50,2024-06-02,June,Shipped,Online,SKU0311,Home,M,4,INR,4539,Bhopal,Delhi,753830,India,No
312,ORD00312,CUST00312,Female,22,18-25,2024-07-09,July,Returned,App,SKU0312,Home,XL,3,INR,2367,Mumbai,Rajasthan,517931,India,No
313,ORD00313,CUST00313,Male,59,50+,2024-10-22,October,Shipped,Retail,SKU0313,Beauty,XL,1,INR,1945,Bhopal,Delhi,980128,India,Yes
314,ORD00314,CUST00314,Male,53,50+,2024-04-08,April,Delivered,Retail,SKU0314,Beauty,S,5,INR,1316,Bhopal,Maharashtra,454435,India,Yes
315,ORD00315,CUST00315,Male,43,36-50,2024-12-24,December,Cancelled,App,SKU0315,Clothing,M,1,INR,4464,Indore,Maharashtra,348201,India,No
316,ORD00316,CUST00316,Female,50,36-50,2024-08-13,August,Shipped,App,SKU0316,Electronics,M,4,INR,4467,Bhopal,Madhya Pradesh,557344,India,No
317,ORD00317,CUST00317,Female,42,36-50,2024-03-07,March,Shipped,Retail,SKU0317,Clothing,S,4,INR,299,Delhi,Maharashtra,408239,India,Yes
318,ORD00318,CUST00318,Male,39,36-50,2024-12-23,December,Shipped,App,SKU0318,Home,S,5,INR,2483,Mumbai,Madhya Pradesh,939032,India,No
319,ORD00319,CUST00319,Female,60,50+,2024-07-25,July,Shipped,Retail,SKU0319,Beauty,XL,5,INR,3723,Delhi,Madhya Pradesh,182667,India,No
320,ORD00320,CUST00320,Female,21,18-25,2024-09-05,September,Shipped,Retail,SKU0320,Electronics,M,3,INR,4469,Bhopal,Rajasthan,587811,India,No
321,ORD00321,CUST00321,Male,60,50+,2024-03-10,March,Delivered,Online,SKU0321,Clothing,M,3,INR,456,Bhopal,Delhi,413582,India,No
322,ORD00322,CUST00322,Female,39,36-50,2024-02-21,February,Shipped,Online,SKU0322,Electronics,L,3,INR,2838,Mumbai,Rajasthan,297555,India,Yes
323,ORD00323,CUST00323,Male,28,26-35,2024-05-10,May,Cancelled,Retail,SKU0323,Beauty,L,3,INR,1924,Bhopal,Maharashtra,301483,India,Yes
324,ORD00324,CUST00324,Female,25,18-25,2024-04-18,April,Shipped,Retail,SKU0324,Electronics,L,2,INR,4570,Mumbai,Delhi,926963,India,No
325,ORD00325,CUST00325,Female,55,50+,2024-09-19,September,Delivered,Online,SKU0325,Clothing,S,1,INR,926,Jaipur,Maharashtra,925307,India,No
326,ORD00326,CUST00326,Male,48,36-50,2024-10-16,October,Shipped,Retail,SKU0326,Home,S,5,INR,3858,Jaipur,Rajasthan,292959,India,No
327,ORD00327,CUST00327,Female,38,36-50,2024-12-13,December,Delivered,Retail,SKU0327,Electronics,XL,1,INR,1314,Bhopal,Rajasthan,128681,India,No
328,ORD00328,CUST00328,Male,27,26-35,2024-04-12,April,Shipped,App,SKU0328,Home,S,4,INR,3679,Jaipur,Delhi,858168,India,Yes
329,ORD00329,CUST00329,Male,20,18-25,2024-12-14,December,Returned,Online,SKU0329,Clothing,M,4,INR,2053,Indore,Madhya Pradesh,237213,India,No
330,ORD00330,CUST00330,Female,24,18-25,2024-02-18,February,Shipped,Online,SKU0330,Beauty,XL,2,INR,2257,Jaipur,Delhi,731344,India,No
331,ORD00331,CUST00331,Male,31,26-35,2024-01-04,January,Returned,App,SKU0331,Beauty,S,3,INR,282,Bhopal,Maharashtra,702294,India,Yes
332,ORD00332,CUST00332,Female,40,36-50,2024-07-03,July,Shipped,App,SKU0332,Home,M,3,INR,3132,Delhi,Rajasthan,772014,India,Yes
333,ORD00333,CUST00333,Male,43,36-50,2024-09-06,September,Cancelled,Retail,SKU0333,Home,L,1,INR,4725,Bhopal,Rajasthan,549678,India,No
334,ORD00334,CUST00334,Male,37,36-50,2024-05-09,May,Returned,Online,SKU0334,Beauty,L,5,INR,2553,Delhi,Maharashtra,520991,India,Yes
335,ORD00335,CUST00335,Female,47,36-50,2024-10-13,October,Cancelled,App,SKU0335,Beauty,XL,5,INR,3967,Indore,Maharashtra,913279,India,Yes
336,ORD00336,CUST00336,Female,50,36-50,2024-04-13,April,Delivered,Online,SKU0336,Clothing,M,1,INR,2525,Jaipur,Delhi,293039,India,No
